2025-05-02 19:16:00.942 +02:00 [INF] Starting the search for vehicles.
2025-05-02 19:16:01.019 +02:00 [DBG] All local IPv4 adapters:
2025-05-02 19:16:01.019 +02:00 [DBG] 10.73.39.5
2025-05-02 19:16:01.019 +02:00 [DBG] 192.168.1.97
2025-05-02 19:16:01.019 +02:00 [DBG] 127.0.0.2
2025-05-02 19:16:01.029 +02:00 [INF] Binding to local endpoint : 127.0.0.2:13400.
2025-05-02 19:16:01.029 +02:00 [INF] Binding to local endpoint : 10.73.39.5:13400.
2025-05-02 19:16:01.029 +02:00 [INF] Binding to local endpoint : 192.168.1.97:13400.
2025-05-02 19:16:01.031 +02:00 [INF] Send vehicle identification request from 127.0.0.2:13400.
2025-05-02 19:16:01.031 +02:00 [INF] Send vehicle identification request from 10.73.39.5:13400.
2025-05-02 19:16:01.031 +02:00 [INF] Send vehicle identification request from 192.168.1.97:13400.
2025-05-02 19:16:01.032 +02:00 [INF] Send request from: 192.168.1.97:13400 to: 255.255.255.255:13400.
2025-05-02 19:16:01.032 +02:00 [INF] Send request from: 10.73.39.5:13400 to: 255.255.255.255:13400.
2025-05-02 19:16:01.032 +02:00 [INF] Send request from: 127.0.0.2:13400 to: 255.255.255.255:13400.
2025-05-02 19:16:01.034 +02:00 [DBG] Received message is too short.
2025-05-02 19:16:01.034 +02:00 [DBG] Received message is too short.
2025-05-02 19:16:02.200 +02:00 [INF] Stopping the search for vehicles.
2025-05-02 19:16:03.433 +02:00 [INF] [COM] DoIPBusConnection instanceId:1, threadId:17
2025-05-02 19:16:03.435 +02:00 [INF] Creating BusManager
2025-05-02 19:16:03.436 +02:00 [INF] Creating DoX
2025-05-02 19:16:03.466 +02:00 [INF] [COM] Open called. Assembly version:4.30.0.0, instanceId:1, threadId:17
2025-05-02 19:16:03.470 +02:00 [INF] [COM] DoOpen instanceId:1, threadId:17
2025-05-02 19:16:03.540 +02:00 [INF] [COM] Using Loopback adapter: Software Loopback Interface 1 with address: 127.0.0.2
2025-05-02 19:16:03.540 +02:00 [INF] [COM] Using Unknown adapter: _Common_iconnect.umbrella.profile - iaccess.global.volvocars.biz with address: 10.73.39.5
2025-05-02 19:16:03.540 +02:00 [INF] [COM] Using Wifi adapter: Intel(R) Wi-Fi 6 AX201 160MHz with address: 192.168.1.97
2025-05-02 19:16:03.542 +02:00 [INF] [COM] Send VehicleIdentificationRequest from: 127.0.0.2:62536 to: 127.0.0.1:13400
2025-05-02 19:16:03.646 +02:00 [INF] [COM] Send VehicleIdentificationRequest from: 127.0.0.2:62536 to: 255.255.255.255:13400
2025-05-02 19:16:03.647 +02:00 [INF] [COM] Send VehicleIdentificationRequest from: 192.168.1.97:62538 to: 255.255.255.255:13400
2025-05-02 19:16:03.647 +02:00 [INF] [COM] Send VehicleIdentificationRequest from: 10.73.39.5:62537 to: 255.255.255.255:13400
2025-05-02 19:16:03.850 +02:00 [INF] [COM] Received VehicleIdentificationResponse from: 127.0.0.1:13400 to: 127.0.0.2:13400
2025-05-02 19:16:03.853 +02:00 [INF] [COM] Set vehicle VIN: EcuSim           
2025-05-02 19:16:03.855 +02:00 [INF] [COM] Set vehicle EID: [50, 61, 72, 62, 6C, 60]
2025-05-02 19:16:03.855 +02:00 [INF] [COM] Reconnected to IP: 127.0.0.1
2025-05-02 19:16:03.855 +02:00 [INF] [COM] Further Action Code: 0x00
2025-05-02 19:16:03.856 +02:00 [INF] [COM] Gateway address: 0x1001
2025-05-02 19:16:03.859 +02:00 [INF] [COM] Connection type: P2P
2025-05-02 19:16:03.860 +02:00 [INF] [COM] Initializing socket for DoIpTcpStream
2025-05-02 19:16:03.861 +02:00 [INF] [COM] Tcp log: TCP_NODELAY
2025-05-02 19:16:03.861 +02:00 [INF] [COM] Tcp log: TCP_QUICKACK
2025-05-02 19:16:03.862 +02:00 [INF] [COM] Tcp log: Binding socket to specified NIC address 127.0.0.2
2025-05-02 19:16:03.862 +02:00 [INF] [COM] Connecting to remote endpoint: 127.0.0.1:13400
2025-05-02 19:16:03.863 +02:00 [INF] [COM] Creating NetworkStream for socket
2025-05-02 19:16:03.864 +02:00 [INF] [COM] Send RoutingActivationRequest
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004716140E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004716290E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004716370E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004716920E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004716A10E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004716C30E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004716D40E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000004718410E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.997 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471A110E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471A120E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471A130E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471A140E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471A150E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471A1A0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471A210E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471A430E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471A530E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471A600E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471A610E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471A680E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471B110E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471B120E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471B130E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471B220E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471B410E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471B420E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471B510E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471B610E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471B620E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471B740E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471B750E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471B910E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471B920E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.998 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471BB30E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471BB40E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471C010E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D010E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D040E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D050E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D060E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D070E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D080E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D0B0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D0D0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D0E0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D100E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D120E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D130E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D150E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D160E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D190E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D1A0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D1B0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D200E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:11.999 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D210E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D220E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D230E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D240E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D2C0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D310E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D320E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D350E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D360E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D370E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D380E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D3A0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D3B0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D3D0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D4A0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D4B0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D4E0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D510E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D550E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D570E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D580E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D5B0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D5C0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D620E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D630E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D650E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D660E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D670E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D680E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D730E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D740E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D750E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D760E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D7C0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D7D0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D7E0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D7F0E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D810E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D820E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D850E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D860E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.001 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D870E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.002 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000471D880E8062EDA0F12012345678204141F12A12345678204142F12B12345678204143F18C00000000F12E0412345678204144123456782041451234567820414612345678204147
2025-05-02 19:16:12.880 +02:00 [DBG] [COM] DoIPRequest: 02FD8001000000060E801FFF3E80
2025-05-02 19:16:12.880 +02:00 [DBG] [COM] DoIPResponse: 02FD8002000000051FFF0E8000
2025-05-02 19:16:14.892 +02:00 [DBG] [COM] DoIPRequest: 02FD8001000000060E801FFF3E80
2025-05-02 19:16:14.892 +02:00 [DBG] [COM] DoIPResponse: 02FD8002000000051FFF0E8000
2025-05-02 19:16:15.000 +02:00 [DBG] [COM] DoIPRequest: 02FD8001000000070E801D1222F114
2025-05-02 19:16:15.000 +02:00 [DBG] [COM] DoIPResponse: 02FD8002000000051D120E8000
2025-05-02 19:16:15.013 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000071D120E807F2231
2025-05-02 19:16:15.014 +02:00 [DBG] [COM] DoIPRequest: 02FD8001000000070E801D1222C011
2025-05-02 19:16:15.014 +02:00 [DBG] [COM] DoIPResponse: 02FD8002000000051D120E8000
2025-05-02 19:16:15.029 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000000201D120E8062C011000000323532353A4A57452C333231393A3750412C00000000
2025-05-02 19:16:15.030 +02:00 [DBG] [COM] DoIPRequest: 02FD8001000000070E801D1222C010
2025-05-02 19:16:15.030 +02:00 [DBG] [COM] DoIPResponse: 02FD8002000000051D120E8000
2025-05-02 19:16:15.044 +02:00 [DBG] [COM] DoIPResponse: 02FD8001000001071D120E8062C01000000100000202000200020202020202020202020202020000000000010200010202000000000000000002020200010000020202010101010101010201010102020202020102020202020000000000000000000102020202020202020202020202020201010202020202020202020202020202020200000202020102020202020201000202020000010102020202020202010202010002020200000000020202020202020202020202020200000002020202010101010202020202010202020202020202020202020201020202000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2025-05-02 19:16:15.044 +02:00 [DBG] [COM] DoIPRequest: 02FD8001000000070E801FFF22F12A
2025-05-02 19:16:15.045 +02:00 [DBG] [COM] DoIPResponse: 02FD8002000000051FFF0E8000
2025-05-02 19:16:15.059 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E12050E8062F12087482848204242
2025-05-02 19:16:15.059 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E12060E8062F12087482848204242
2025-05-02 19:16:15.059 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E12120E8062F12087482848204242
2025-05-02 19:16:15.059 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E12410E8062F12087482848204242
2025-05-02 19:16:15.059 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E12640E8062F12087482848204242
2025-05-02 19:16:15.059 +02:00 [DBG] [COM] DoIPResponse: 02FD80010000000E14160E8062F12087482848204242
